Symbol,mean_rank
GDAP1,13376.5
EEF1B2,9881.5
SLC25A16,12192.0
GDF15,12994.0
EEF1G,9695.0
EEF2K,15527.5
GDF1,11222.5
GDF3,8234.0
EFCAB10,8733.5
EFCAB14,5467.5
EFCAB3,8558.5
EFCAB8,4777.0
EFCAB9,8922.0
GDF9,14763.0
GDI1,12711.0
GDI2,12701.0
ARHGDIG,9070.0
GDNF,19719.0
GDPD2,13362.5
GDPD3,12655.0
GDPD4,6992.5
GDPD5,10285.0
GDPGP1,16741.5
RAP1GDS1,13958.0
EFHB,11064.0
EFHC1,13569.0
GMNC,5377.5
EEF1AKMT2,4664.0
GEMIN7,5943.0
EEF1AKMT4,1314.0
EFNA1,13205.5
EFNA2,9431.5
EFNA3,9713.0
EFNA4,7608.0
GET4,8773.0
GFAP,14389.0
GFI1B,9500.0
GFOD1,3202.5
GSG1,2973.5
GCLM,9710.0
GSTA1,18609.0
KCNE2,9548.5
GSKIP,8455.0
KCNE3,10288.0
KCNG1,8224.0
GTDC1,7083.0
SLC2A10,10900.5
GTSCR1,1080.0
KCNH4,7521.0
KCNH7,12233.5
KCNJ3,16003.5
KCNJ8,12242.5
KCNJ9,9262.5
GUCA1C,2958.0
KCP,14804.0
CKB,11836.5
CKM,12204.0
GUF1,10378.5
GUCD1,4623.0
KCT2,3602.0
GVQW3,1367.0
GYS2,16081.5
GZF1,9077.0
H1FNT,14896.0
HIST3H2A,4765.0
HIST1H2AB,11526.5
HIST2H2AA3,12825.0
HIST2H2AB,8837.0
H2AFB2,4864.0
HIST2H2BE,14400.0
HAUS3,14608.5
HAUS5,11143.5
HS6ST2,13918.0
HABP4,10533.5
HACD1,8687.0
HBE1,15009.5
HACE1,4063.0
HBS1L,16782.0
HCAR3,12268.5
TK2,9748.0
HCLS1,12329.5
HCN1,10590.5
HCN2,8728.5
KLC1,11926.0
HDAC10,8235.5
KLHDC7B,3734.5
HDAC8,9303.5
KLHDC1,6213.5
HDGFL2,7425.0
KLF10,12959.0
PUDP,6517.0
KLF14,9497.5
KLF16,13798.0
KLF2,13371.0
HEPACAM2,8132.5
HEPACAM,12098.0
HDAC5,12100.5
HEATR1,7540.5
HEATR3,7660.5
HELB,10105.0
GATD1,10267.5
GAGE2E,7410.0
GAGE1,7668.0
GAGE6,1074.0
TENT2,8695.0
GBA,16726.0
GPR89B,7965.0
IRF3,12508.0
GSTA2,16162.5
SLC2A14,15398.0
GTSE1,9349.0
KCNH8,6657.0
KCNK4,10570.0
KCNK7,7272.5
HIST1H1D,14430.5
HIST1H1E,16597.0
HIST1H1B,14642.0
HIST1H1C,12923.5
H1FX-AS1,1094.0
HS1BP3,11578.0
H1FOO,6960.0
HIST1H2AA,13895.5
HAGHL,8630.5
HS6ST3,10101.0
HAUS1,9674.5
HACD2,11991.5
HBB,14560.0
HACD4,10760.5
HBEGF,19416.5
HBM,15121.0
HCAR1,14476.0
GLDN,13327.0
GLMN,9881.0
PIGK,16181.5
GP9,18231.0
DIO1,13931.5
DIO2,15911.5
IPO13,11923.0
GRIK4,16209.0
GRIK5,14037.0
GPRIN1,9535.5
GPRIN2,10305.5
GRIFIN,10483.5
GRIP1,13440.5
GRIK1,14453.0
PPA2,10681.5
GRAMD2A,6885.0
GRK6,7041.0
GRK7,13839.0
POLR2M,12403.0
ISCA1,13140.5
GSC,12417.0
GSK3B,18203.0
GSTA4,13453.5
COLGALT2,10916.5
KCNH3,14555.0
GTPBP3,14183.0
GTSF1,13820.0
KCNK2,18909.5
KCNK3,13479.0
KCNK5,12877.0
KCNN4,17329.5
KCNQ2,16905.5
GUCA1B,13862.5
GDA,16571.5
KRTCAP3,9600.5
GUCA1A,13611.5
HIST1H2AG,10775.0
H2AFY2,9850.0
HIST1H2AH,3772.0
HIST1H2AJ,3065.0
GLCCI1,6812.0
GBE1,9004.5
GLB1L2,3673.0
GLYCTK,13151.0
GLIPR1,12344.5
GSTT2,1032.0
GSTA5,7108.0
GSTT4,1029.0
GSX1,10806.0
GSTO2,9267.5
GTF2IRD1,11613.0
KCNH1,13220.5
SLC2A6,11623.0
SLC2A7,7849.5
GTPBP1,10247.0
GTSF1L,7734.0
KCNH6,11367.5
KCNK6,8094.5
KCNK12,7865.5
KCNK18,15288.0
KCNQ1,16970.0
GUCY2D,14723.0
KCTD2,7433.5
KCTD4,6517.0
KCTD7,15135.0
KCTD8,9834.5
GVINP1,1057.0
CMPK1,7656.0
H1F0,18670.0
HIST1H1A,18645.5
HSD17B6,15310.5
KDM8,9801.0
H2AFV,12063.5
HIST2H2BC,1063.0
HIST2H2BD,1052.0
H2AFY,13499.0
KISS1,15523.5
HARBI1,6597.0
GLUL,18442.0
IPO8,16234.5
IPO9,10852.0
PPP1R2B,1051.0
PPP1R2C,1050.0
PPP1R2P1,1084.0
IPPK,15389.0
IPP,17504.0
ITPRIP,6704.0
GRIA2,10965.5
GRIA3,14869.5
GRIK2,11803.0
GRK4,11323.5
GRIK3,8463.0
GRM2,13993.5
GRM4,18593.0
GRM5,13973.5
PPA1,13065.0
GRM7,18733.5
GRM8,16390.0
GLIPR1L2,2560.5
GRPR,12912.0
IRF7,12595.0
IRF8,15029.0
IRF9,17429.0
IRGM,11665.5
IRGQ,11609.0
GSDMC,9848.0
ISCA2,9594.5
GSDMD,12969.5
GSDME,13916.5
GSE1,11101.0
GSG1L,11764.0
GSK3A,14653.5
KCND3,10712.0
GSTM4,13797.0
GSTM5,5844.0
GSTT2B,9097.0
KCNE4,12561.5
KCNG3,5864.5
KCNG4,9970.5
GTPBP10,7542.0
KCNN1,13398.0
GUCA2A,10286.5
GUCA2B,13213.0
KCNQ1DN,1161.0
GUCY2F,8140.0
CKMT1A,11252.0
KCTD5,10855.5
KCTD6,3754.0
GVQW1,1048.0
GVQW2,4370.5
MASTL,14331.5
GXYLT1,12274.0
GXYLT2,6368.0
GYS1,17910.5
KCNG2,9643.0
SLC2A1,19212.5
GTPBP6,9520.0
KCNH5,9300.0
SLC2A2,16838.0
SLC2A5,11077.5
KCNK15,11489.0
KCNN3,16453.0
HIST1H2AC,11423.0
HIST1H2AD,10101.0
H2AFX,13587.5
HIST2H2AC,15953.0
H2AFJ,7428.5
HIST2H2BF,3605.0
H3F3A,11303.5
,1171.0
HS6ST1,9743.5
HCK,19156.0
KIT,12627.5
HCN4,18992.5
IGKJ1,1167.0
HADH,15502.5
CAMKK1,10683.5
HCFC1,15074.0
KLHL30-AS1,1166.0
KLHDC4,10711.0
KLHDC9,8764.5
HDGFL3,12887.5
HDHD2,8013.0
KLF15,16852.0
HDAC3,17109.5
HTT,12953.0
KLF5,12812.5
HELZ,8484.0
ALAS2,17265.0
KMT2E,15674.5
GAGE7,14151.0
GALR3,6896.5
GATA5,13506.0
GATAD1,11557.5
GATC,5063.0
GLIS3,16529.0
GLI2,12339.5
GK,17654.5
GCGR,15965.5
GCG,12982.5
GALNT18,7414.5
,1133.0
KPNA3,9941.5
GLYATL1B,1116.0
GYG1,15625.0
GLYR1,13466.5
GLYATL2,11566.0
GMEB1,13262.0
FOLH1,16349.5
FOXI2,9446.5
FRS3,5279.5
RPGRIP1L,15522.0
FUT4,15249.0
FBXL12,6102.0
FUT7,10648.5
FOXD4L6,2218.5
FZD10,11539.5
FXYD6P3,1111.0
FYB1,10271.0
H6PD,12821.5
G6PC2,12506.0
G6PD,13675.5
GAPDHS,14325.5
ABAT,14185.0
GALNT2,12781.5
GANAB,16564.0
GAPT,9440.0
GALNT8,6905.5
GALNT9,12848.5
HAGH,8310.5
GLRA1,15529.0
GLRX5,12112.5
GLRA4,8796.0
GLTPD2,8515.5
GALNTL5,12881.5
PRKCSH,16216.0
KPNA2,10248.5
GLYATL1,9370.0
GLYATL3,6689.0
GMPPB,8122.5
GML,11786.0
GNA12,14309.5
GNAI1,14615.0
GNAO1,15708.5
GNAS,15070.5
GCNT2,10338.5
GOLGA3,12646.5
GOLGA1,15312.0
IDNK,6807.0
RNF130,12388.0
IFI35,13145.0
INO80B,11321.0
INO80E,8236.5
GON4L,8059.0
GOLT1A,4755.0
INAVA,12735.5
GORASP2,14944.0
GPR108,11732.5
REXO1L1P,1108.0
GPR135,8876.0
GPR162,13025.0
GPR143,15691.0
GPR148,16769.5
GPR171,13008.0
GPR150,11203.5
GPR153,10005.0
GPR180,7109.5
GPR182,16988.0
GPR157,11000.5
GPR15L,15653.5
INKA1,10582.0
INKA2,10583.0
GP2,10773.5
IFNLR1,10344.0
INMT,12716.0
GLIS1,13287.5
GLI1,16961.0
GOLGA8A,7490.0
GOLGA8B,6014.0
GOLGA8CP,1137.0
GOLGA8DP,1136.0
GOLGA8M,6223.0
IMPG1,10530.0
GOLGA2,14066.0
GOLGA7,7927.5
GOLGB1,9890.0
GOLIM4,10275.0
GNRH1,12689.0
GOLM1,13336.5
GOLPH3,17843.5
GNRH2,15118.0
INO80D,7624.0
PATJ,14457.5
GOSR1,9366.5
IFNAR1,11268.0
GOSR2,6243.5
GOPC,7698.0
GOLT1B,10873.0
GORASP1,7968.0
GPR101,6887.0
GPR107,11789.0
INCENP,9745.5
GPR119,18255.0
GPR132,13189.5
INHA,14507.0
GPR141,12049.0
GPR149,14950.0
GPR151,7837.0
GPR176,12249.5
GPR183,8555.5
INHBC,5339.5
INHBE,14258.5
GP1BA,19368.0
GP1BB,8711.0
GPAM,8660.5
GPAT2,13815.5
GPC2,13172.5
GPAT3,14653.5
GPC4,17309.5
GPRC5B,14376.5
GPAT4,14454.0
GPBP1L1,6297.0
GPD1L,15109.0
INPP1,5709.0
INSC,7121.5
INSIG1,10374.5
GPD1,10487.0
INSL5,12716.0
INSYN2,10310.0
INS,20265.0
INTS11,14917.5
GPD2,11312.5
GPHB5,12420.0
IVL,15746.0
GPKOW,10361.5
DIO3,14463.5
PKIA,13446.5
PKIG,6993.0
IPMK,8326.5
IPO11,13178.0
IPO4,13185.5
IPO7,15303.0
GABPB1,15022.5
GAS8-AS1,911.0
GAB1,9278.5
GAS2L1,9250.0
GADL1,13205.0
ERVK-21,910.0
ERVK-5,925.0
GALR2,10814.5
GLE1,16861.5
GREM1,11840.0
GREB1,9952.0
GREM2,14928.5
GRHL3,17104.0
GRIA1,12008.5
SERPINA5,16503.0
GRHL2,8097.5
GPRIN3,8529.5
GRIP2,13377.0
GRK5,16268.5
GRAMD2B,8888.5
GRM3,18570.5
GRM6,15563.5
IRF1,17573.0
IRF2,14133.5
IRF5,16121.5
IRF6,13788.0
GSDMB,9599.0
GCLC,12168.5
GSC2,14015.5
GSR,17975.5
GSTM3,15020.5
GSTT1,889.0
GLG1,7778.0
KCNE5,6652.5
KCNF1,15800.0
KCNH2,18425.0
GTPBP8,9785.0
KCNJ1,10258.5
KCNJ5,13316.0
GMPS,12872.0
KCNK9,12525.5
KCNK10,11767.0
KCNK13,13738.0
KCNK16,13026.0
KCNN2,11493.0
GLMP,9624.5
ISYNA1,15085.5
GPA33,11613.5
GPALPP1,3041.5
GPANK1,8834.0
GPC1,14945.0
GPC3,11369.5
GPC5,11314.5
GPRC6A,8827.0
INPP5K,6837.5
INSL6,10227.0
INSM2,9022.5
INS-IGF2,5952.0
INTS10,6767.0
INTS12,11316.5
INTS13,11172.0
INTS14,3687.0
INTS1,5103.5
INTS2,5370.5
INTS3,10782.5
INTS4,11246.0
INTS5,9110.5
INTS7,12835.5
INTS9,6192.5
GPER1,11129.5
INTU,16389.5
GPHA2,13869.5
GPM6B,13642.0
PKIB,8633.5
KCNE1,19260.5
GSTO1,10292.5
GSTK1,6844.0
GSX2,7040.5
GSTM1,15252.0
GSTM2,17109.5
GTF2I,10799.0
GTF2IRD2B,10527.0
GNE,15410.0
DGLUCY,13031.5
SLC2A4,17950.5
SHMT1,19314.5
KPNA7,12968.5
KPNB1,8972.0
GMCL1,12084.5
GMCL2,995.0
IMPDH2,17210.0
GMFG,10692.5
IMMP1L,10468.0
GNL3,10954.0
GNLY,15684.5
GNMT,12114.5
RALGDS,11950.0
GNS,15519.0
IMPA1,16360.0
IMPA2,13785.0
GNRHR,18752.0
BLZF1,6960.5
GOLGA6A,6132.0
GOLGA6B,5041.5
GOLGA6C,1655.0
GOLGA6D,1654.0
GOLGA7B,6027.5
GOLGA8K,4712.5
GOLGA8O,10536.5
GOLGA8Q,1403.0
GOLGA8S,8273.5
GOLGA4,11991.5
IMPG2,10870.5
INPP4B,12194.0
GPCPD1,12687.5
GPBP1,7417.0
INPP5E,10116.0
INSIG2,8689.5
INSL3,15454.5
INSL4,10108.5
INSM1,16023.5
INSRR,15881.5
INSR,17468.0
INSYN1,6728.5
INTS6L,2005.5
INTS6,16522.5
GLRA3,12258.5
GLRB,14468.5
GALNT10,7858.5
GALNT11,13127.0
GALNT13,6247.0
GALNT15,13163.5
GALNT16,8292.5
GLYAT,9502.0
KPNA4,13304.5
KPNA1,11535.5
KPNA5,8087.5
KPNA6,12397.0
SHMT2,16022.0
GYG2,13204.0
GMDS,11201.0
IMPDH1,14303.5
GMPR,13699.5
GNA11,16063.5
GNA13,14945.5
GNAI2,12224.5
GNA15,15678.0
GNPNAT1,13411.5
GNAL,16411.0
GNAS,19243.0
GNAT1,13143.5
GNAT3,10680.5
GNL1,10562.0
GNAZ,13484.5
GNB1L,9927.5
GNB5,16687.5
IMP3,11187.5
FPR3,17021.5
FSCN1,17963.5
FRMPD2B,964.0
FRMPD4,12107.5
FTCD,15035.0
FUK,15373.0
FXYD6,10560.0
GPR137B,13296.5
GADD45B,16085.0
GANC,13261.5
GATA2,13640.5
GAS7,14141.5
GALP,19702.5
GNG11,4211.5
GNG13,12968.0
GNG2,13690.5
GNG8,16221.0
GBP3,12214.5
GBP6,10265.0
GBP7,7438.0
PPP1R13L,10923.0
IBA57-AS1,970.0
IGFBP1,13261.0
IGFBP2,18751.5
IGFBP3,17799.5
IGFBP4,8965.0
IGFBP5,11561.5
IGFBP6,16975.0
IGFBP7,18811.5
IGFBPL1,9622.0
IBTK,12072.5
SERPING1,13849.5
ICA1L,6303.5
ICA1,14539.0
CAST,13945.0
ICAM1,13017.0
ICAM2,11819.0
ICAM3,13642.5
ICAM4,6426.5
ICAM5,9793.0
GABBR2,9435.0
HERVK_113,1218.0
GALK2,6588.0
ERVK-24,1219.0
GARS,14096.0
GATM,13196.5
GLB1L3,11383.0
CGA,14430.0
GLP1R,17340.5
GLP2R,12821.5
GYPB,12896.0
GYPC,18951.5
GK2,10955.5
GK3P,1226.0
GOLPH3L,9501.5
GYPA,19984.0
GYPE,18405.0
GK5,12171.0
GLRX,12555.0
GLRX2,16530.0
GLRX3,11085.0
GLS,19142.5
GLS2,18510.5
GALNT14,8853.0
FXYD4,9917.5
G3BP2,8113.5
FYCO1,12835.0
GAL3ST2,6152.0
SLC37A1,6239.0
GABBR1,17437.0
GALT,16579.5
GAGE4,10902.0
GALNT5,11741.0
GALNT6,11989.0
GAR1,10721.0
GALNS,13592.5
QRSL1,17365.0
GNG10,7641.0
GNG12,6006.0
GNG14,1235.0
GNG3,4775.5
GNG4,4166.5
GNG5,3818.0
GBP1,8465.0
GBP2,13756.5
GBP4,11303.5
GBP5,12234.5
IAPP,15202.0
GGTA1P,1246.0
GGTLC2,8324.0
GIGYF2,13548.0
IDH3A,14911.0
IDH3B,9960.0
IDH3G,13978.0
IDH1,18273.0
IDH2,18784.5
GHRL,10972.0
GLT8D2,3226.0
GLYCAM1,1189.0
NUAK2,12482.5
NUFIP2,10032.0
NUMA1,13569.5
P2RX5,9883.5
P2RX6,8930.5
TP53I13,6203.0
PAFAH1B3,6039.5
PLA2G4E,9417.0
PLA2G1B,16708.5
PA2G4,14648.5
PIK3R3,10814.0
PLA2G10,14350.5
PABPC3,12543.0
PABPC5,9307.0
PPY,17923.0
PHYH,17014.5
PAIP2B,7108.5
PAIP1,13998.0
PAK4,13336.5
PAK6,11632.5
PPIAL4E,11242.0
PPIAL4G,8328.0
PALMD,11112.0
PAPPA-AS1,1202.0
PANX3,13387.5
PAOX,15062.5
PABPC1L,11037.0
PANK3,10503.0
PAQR9,7875.5
MMD2,12526.5
PARP11,5099.0
PAX4,16420.0
PARVG,12908.5
PAX8,11902.5
PASK,11342.0
NUSAP1,11646.0
OR8B4,5957.0
OR8D4,3723.0
OR8G1,9452.5
OR8J1,7443.5
SLC25A15,17597.0
SLC25A2,8843.0
PSTK,15524.0
ORC5,9281.0
PLA2G3,7323.0
PAAF1,10591.5
PYCR2,13091.5
PLA2G2F,6367.0
PCLAF,12272.5
PAF1,12518.5
PAGE5,13012.5
PAK1,18705.0
PAK2,16812.0
PAK3,15380.0
PAIP2,13665.5
PALM3,13337.5
PAMR1,12789.0
PAN2,14252.5
PAN3,3432.5
ADSL,13902.5
ATIC,18438.5
PANX1,10936.0
PABPC1L2A,7972.5
PARD3B,13635.0
MMD,16573.0
NUBPL,16292.0
NUAK1,16165.5
OPN1MW,7941.5
OPTN,16639.5
RRH,16091.5
OR1E1,6513.5
OR1F1,11081.5
OR1F2P,1287.0
OR1J2,5951.5
OR1A2,11440.5
OR1L1,13275.0
OR1L4,6828.0
OR2H1,10972.5
OR1P1,1289.0
OR9G4,3524.0
OR7D2,3476.0
OR9Q2,10791.0
OR7G2,10428.0
ORAI2,10091.0
ORAI3,16521.5
OR8A1,8804.5
OR8D1,8765.5
OR8J2,1300.0
ORC6,15106.0
OSGIN1,10300.0
OSBPL1A,6775.5
OSBPL2,10535.5
SLC51B,9625.5
OSTM1,7502.0
OTC,11384.0
PTAFR,17886.5
OTOL1,12229.0
OTOP3,5956.5
OTOR,10168.5
OTOS,8958.5
PTBP2,10113.0
OTP,15074.0
OTUD6A,10372.0
OTUD6B,5704.0
OTUD7A,7021.5
OTUD7B,10174.0
OVCH2,5577.5
PTCD1,5621.5
OTUD1,12394.5
HCRTR2,13658.5
OVOL2,11319.0
OVOS2,1301.0
OXNAD1,11699.0
PTGES3L,4657.5
PTRH2,12389.0
P2RY12,16296.0
P2RX3,14199.5
P2RX4,13889.0
KIAA1191,11618.0
P2RX7,19325.5
P2RY1,19302.5
P2RY2,10495.0
P4HA3,11166.0
P2RY6,11557.5
POU5F1B,14435.0
TP53,16899.5
TP73,14272.0
PLA2G2A,11022.5
NUDCD3,5732.0
NUPR2,7046.0
OR8B3,11554.5
OR8B12,1408.0
OR8D2,8446.5
OR8H2,1473.0
OR8H3,3889.5
REXO2,9063.5
PYCR3,13333.5
PIK3R1,18388.5
TP63,10311.5
PLA2G4F,6064.5
PLA2G5,13678.0
PYCR1,15507.0
PLA2G2E,3906.5
PACSIN1,8242.0
PACSIN2,9377.0
PADI6,14357.0
PRADC1,10756.0
PAEP,14617.0
PAGE2,7850.5
PAGR1,4710.5
SERPINB2,13293.0
SERBP1,8828.5
PPIAL4F,9843.0
PPIAL4H,5475.5
PALB2,18592.5
PALM,7926.5
PALLD,14337.5
PALM2,5300.5
NUPL2,5244.0
OR10A2,1156.5
OR10A3,1929.5
OR10A7,8020.0
NUP58,6729.5
OR10G6,6433.0
OR10H5,6806.5
OR10J1,4827.5
NUP62,12854.0
NUP85,10473.5
NUP88,7892.5
NUP93,14999.5
NUP98,18076.5
GINS1,11606.0
OGT,17707.5
PSG1,12898.5
OIT3,9842.0
PSG8,8555.5
PSIP1,13349.0
OOEP,7552.0
OPA1,12549.5
OOSP2,2657.0
OPA3,15871.0
PSMG1,12324.0
PSMG2,13068.5
OPHN1,7074.0
OPN3,10834.0
OPN4,15505.0
PSEN2,16994.0
PSPC1,13997.5
SFTPC,11150.0
PSRC1,15710.5
OPRD1,13955.5
OPRK1,11361.5
OPRL1,10515.5
OPN1MW2,13222.0
OPN1MW3,2879.0
OPN1LW,11912.5
OPTC,6358.5
OR1N1,2593.0
OR2H2,4071.5
OR2J1,1284.0
OR2J2,1661.0
OR2J3,3622.0
OR2K2,7091.0
OR2L5,1193.0
OR2L13,3304.5
OR2M5,1470.5
OR2A4,7788.0
OR2A5,6257.5
OR2T3,4987.5
OR2T5,5930.5
OR2B8P,1232.0
OR2C1,6648.0
OR2V1,9118.5
OR2V2,8682.0
OR2W1,6677.0
OR2W3,5010.5
OR2W5,1222.0
OR2F2,5000.0
OR2G3,8708.5
OR3A1,10866.5
OR4A5,2946.5
OR4B1,4569.0
OR3A4P,1337.0
OR4C6,8587.5
OR4C12,3223.0
OR4C13,3821.5
OR4C15,4393.5
OR4D1,9473.5
OR4D9,5587.5
OR4D11,1761.5
OR4E2,2198.0
OR4F4,6670.5
OR4F6,11143.5
OR4K3,1006.0
OR4K14,10078.0
OR4K15,1511.5
OR4K17,10804.0
OR4L1,10265.5
OR4M2,11350.5
OR4N2,6266.5
OR4N5,8840.0
OR4Q2,893.0
OR4S1,11445.5
OR4X1,9676.0
OR5A2,10970.5
OR5B3,3232.5
OR5F1,6069.0
OR5H1,2107.0
OR5H2,2452.5
OR5H8,914.0
OR5J2,8162.0
OR5K4,4318.5
OR5L1,10315.0
OR5L2,9834.5
OR5M9,2029.0
OR5M10,6619.0
OR5P3,11599.5
OR5T1,3763.5
OR6A2,11416.5
OR6B1,7207.5
OR6B3,7431.0
OR6C3,7409.5
OR6C4,10992.5
OR6C6,3683.5
OR6K2,2436.0
OR6M1,10878.5
OR8J3,6112.0
OR6Q1,1838.0
OR6S1,2318.5
OR8S1,10148.5
OR8U1,6030.0
OR7A5,8606.0
OR7A10,6177.0
OR9A4,5471.0
OR9G1,1410.0
OR9K2,1476.0
OR9Q1,885.0
OR7G3,4883.5
ORC4,6730.5
NUDT12,3141.5
NCL,10278.0
NUDT8,8702.5
NUDT9,10252.5
ORC1,11544.5
OSCAR,8816.0
OSCP1,13749.0
OSER1,6545.5
OSGEP,16361.5
OSGIN2,9300.5
OOSP4B,1100.0
OSBPL5,7943.5
OSBPL6,11982.5
SLC51A,9056.5
OSTN,14773.5
PET117,3292.0
OTOG,12122.5
OTOP2,6547.5
OTOA,8381.0
OVCA2,10207.0
PTPRCAP,10723.0
OVGP1,19022.0
OTUD4,13183.0
OVOS1,996.0
OXER1,14783.0
OTX1,12877.5
DAO,16623.5
PTEN,19596.0
POM121,15806.0
POM121C,9525.0
,1073.0
ZNF146,13408.5
PM20D2,7615.0
NUP210L,2387.0
PRR23D1,3463.5
PRR23D2,1071.0
BBS9,9833.0
PTCHD1,5338.0
PTCHD3,10785.0
PTCHD4,2002.5
P2RX2,10342.0
P4HA1,7417.0
P4HA2,7528.5
P4HTM,8804.0
P2RY8,5257.5
PAFAH1B2,4444.0
NUP35,5310.0
NUP43,5275.0
OR10A4,7076.0
OR10AD1,1677.0
OR10G4,2263.0
OR10G8,4857.0
OR10H2,1623.5
OR10H3,2109.0
OPLAH,6228.5
OPRM1,10950.0
RHO,10728.0
OPN1SW,8384.5
OR1F12,1125.0
OR1I1,1940.5
OR1A1,4111.5
OR1L3,2476.5
OR1L6,821.0
OR1D2,4839.0
OR1M1,1737.5
OR1N2,1377.5
OR2I1P,916.0
OR1S1,915.0
OR2L3,2409.0
OR2L8,1785.5
OR2M3,2574.0
OR2A1,2102.0
OR2A2,2236.0
OR2S2,3264.5
OR2T1,1238.5
OR2B2,2161.5
OR2B3,2134.0
OR2T6,1505.0
OR2T7,1670.5
OR2C3,1814.0
OR2F1,1428.0
OR2G2,1126.5
OR2G6,1659.0
OR3A2,1291.5
OR4A8,875.0
OR4C16,1109.5
OR4D6,5268.5
OR4D10,1813.0
OR4E1,898.0
OR4F3,5643.0
OR4F5,2017.5
OR4K1,1096.5
OR4K2,1312.0
OR4K5,1976.5
OR4K13,1434.5
OR4M1,2197.5
OR4N4,2155.0
OR4P4,2410.0
OR4Q3,5186.5
OR4S2,2555.5
OR4X2,1366.0
OR5A1,2462.5
OR5B2,1611.0
OR5B12,1032.0
OR5B17,1060.5
OR5B21,2255.0
OR5C1,8371.5
OR5D13,3463.0
OR5D14,10492.5
OR5D16,1970.5
OR5D18,5926.5
OR5G3,975.0
OR5H6,10475.5
OR5I1,6196.0
OR5K1,4583.5
OR5K2,1744.0
OR5K3,3383.0
OR5M1,5339.5
OR5M3,3766.5
OR5M8,1450.0
OR5M11,6359.0
OR5P2,2775.0
OR5R1,6185.0
OR5T2,2605.5
OR5T3,976.0
OR5V1,4398.0
OR5W2,4342.5
OR6B2,11044.0
OR6C1,3553.0
OR6C2,10926.5
OR6F1,8376.0
OR6J1,10125.0
OR6K3,10895.5
OR6K6,7849.0
OR6N1,1599.0
OR6N2,5598.5
OR8K1,2526.5
OR8K3,3027.0
OR8K5,1037.0
OR6T1,7161.0
OR6V1,4889.0
OR6X1,10757.5
OR6Y1,5305.0
OR7A2P,1333.0
OR9A1P,1328.0
OR9A2,7171.5
OR7C2,9360.5
OR9G9,1349.0
OR9I1,1556.0
OR7D4,10082.0
OR7G1,3974.0
OR8G3P,1354.0
OR8B8,1923.0
HCRT,11250.0
OS9,6757.5
OSBP2,7326.0
OSBPL10,3926.0
OSBPL11,8287.5
OSMR,17053.0
OSGEPL1,13680.5
OSBPL3,12963.5
OSBPL8,5952.5
GPR65,10015.0
PET100,3760.5
SPP1,10250.5
PTAR1,6422.0
OTOF,8715.5
OTOGL,3878.5
OTOP1,5248.5
PTBP3,7271.0
PTCH2,9360.0
OTUB1,9510.5
OVCH1,3115.0
OTUD3,6001.5
OVOL1,5176.5
OXA1L,10300.0
OTULIN,7629.0
OXLD1,1025.5
OXSR1,4379.0
PPIE,8705.5
PPIG,11328.0
NUB1,8377.0
NUDT3,6776.0
NUMBL,7252.5
OTULINL,4009.5
OXGR1,5955.5
OTX2,11972.5
OXSM,8939.0
IL4I1,9056.5
OXR1,7569.0
OXTR,11004.0
POM121B,1338.0
POM121L1P,1928.0
POM121L2,2802.5
PM20D1,5656.0
POM121L12,5663.0
PHF20L1,4436.0
PTER,7625.5
PTF1A,9943.0
P2RY10,3222.5
P2RY11,7109.0
P2RY13,7370.0
P2RY14,7335.5
P2RY4,7407.5
PIK3R2,7770.5
PLA2G4D,3689.0
PADI2,9044.5
PADI3,8953.5
PACS2,9104.5
PABPN1,8973.5
PLA2G7,9525.5
NUDCD1,4598.0
NUDC,6851.0
NUDT7,5175.0
OR10A5,1686.5
OR10A6,1530.0
OR10AC1,1229.0
OR10AG1,808.5
OR10C1,3666.0
OR10D3,1139.5
OR10G2,7408.0
OR10G7,2184.0
OR10G9,1765.0
OR10H1,2010.5
OR10J5,3178.0
OR10K1,2414.0
PSG11,4718.0
PSG2,6073.5
PSG3,4827.0
OMP,8866.5
OCM,8210.5
ONECUT2,9039.0
OOSP3,1192.0
PSMA8,6116.0
OPCML,7313.0
PSMD9,6722.0
PSME1,11997.5
PSME2,5728.0
PSME3,8333.5
PSME4,17598.0
PSMF1,12221.0
PSMG4,10535.0
OR1E2,4258.5
OR1E3,1196.0
OR1G1,10373.0
OR1J1,5549.0
OR1J4,5290.0
OR1K1,5429.5
OR1B1,8365.0
OR1C1,3752.0
OR1L8,10886.5
OR1D4,1207.0
OR1D5,9785.5
OR1Q1,4365.5
OR1S2,1210.0
OR2L2,7120.0
OR2M2,8328.0
OR2M4,9520.5
OR2M7,4071.5
OR2A7,5170.5
OR2T2,5602.0
OR2T4,10346.5
OR2B6,6913.0
OR2B11,1758.0
OR2T8,4342.0
OR2D2,9512.5
OR2D3,11068.0
OR2W6P,1288.0
OR2Y1,5365.0
OR2Z1,8184.5
OR4A4P,1291.0
OR3A3,6324.0
OR4C3,10463.5
OR4C5,9500.5
OR4C11,10401.0
OR4D2,8560.5
OR4D5,10852.5
OR6P1,1298.5
OR8U8,1302.0
OR8U9,1303.0
OR7A17,2015.5
OR7C1,4080.0
ORC2,10189.0
ORC3,13781.0
OR8B2,1639.0
OR8G5,7983.5
OR8H1,7559.5
OR8I2,7893.5
OSBPL7,10480.5
OSBPL9,12081.0
EXD3,8736.5
